MONTH,DAY_OF_MONTH,FL_DATE,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,DEP_DELAY,DEP_DELAY_NEW,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
1,12,1/12/20,"Charlotte, NC",NC,North Carolina,"Hilton Head, SC",SC,South Carolina,,,1,B,,,,,
1,13,1/13/20,"Charlotte, NC",NC,North Carolina,"Hilton Head, SC",SC,South Carolina,-11,0,1,B,,,,,
1,3,1/3/20,"San Jose, CA",CA,California,"San Diego, CA",CA,California,,,1,A,,,,,
1,3,1/3/20,"Sacramento, CA",CA,California,"Burbank, CA",CA,California,,,1,A,,,,,
1,3,1/3/20,"Santa Ana, CA",CA,California,"Phoenix, AZ",AZ,Arizona,,,1,A,,,,,
1,4,1/4/20,"Burbank, CA",CA,California,"Oakland, CA",CA,California,,,1,A,,,,,
1,9,1/9/20,"Chicago, IL",IL,Illinois,"Orlando, FL",FL,Florida,,,1,A,,,,,
1,9,1/9/20,"New Orleans, LA",LA,Louisiana,"Houston, TX",TX,Texas,,,1,A,,,,,
1,9,1/9/20,"Oakland, CA",CA,California,"Los Angeles, CA",CA,California,,,1,A,,,,,
1,30,1/30/20,"Denver, CO",CO,Colorado,"Dallas, TX",TX,Texas,,,1,A,,,,,
1,11,1/11/20,"Sanford, FL",FL,Florida,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Sioux Falls, SD",SD,South Dakota,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,17,1/17/20,"Punta Gorda, FL",FL,Florida,"Sioux Falls, SD",SD,South Dakota,,,1,B,,,,,
1,18,1/18/20,"Ogdensburg, NY",NY,New York,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,10,1/10/20,"Las Vegas, NV",NV,Nevada,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,12,1/12/20,"Grand Rapids, MI",MI,Michigan,"Punta Gorda, FL",FL,Florida,,,1,B,,,,,
1,4,1/4/20,"St. Petersburg, FL",FL,Florida,"Plattsburgh, NY",NY,New York,,,1,B,,,,,
1,18,1/18/20,"South Bend, IN",IN,Indiana,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Appleton, WI",WI,Wisconsin,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Grand Forks, ND",ND,North Dakota,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,4,1/4/20,"Plattsburgh, NY",NY,New York,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,4,1/4/20,"Fort Lauderdale, FL",FL,Florida,"Plattsburgh, NY",NY,New York,,,1,B,,,,,
1,12,1/12/20,"Ogdensburg, NY",NY,New York,"St. Petersburg, FL",FL,Florida,,,1,C,,,,,
1,11,1/11/20,"St. Petersburg, FL",FL,Florida,"Flint, MI",MI,Michigan,,,1,B,,,,,
1,11,1/11/20,"Phoenix, AZ",AZ,Arizona,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,19,1/19/20,"Pasco/Kennewick/Richland, WA",WA,Washington,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,17,1/17/20,"Sanford, FL",FL,Florida,"Sioux Falls, SD",SD,South Dakota,-2,0,1,B,,,,,
1,18,1/18/20,"Punta Gorda, FL",FL,Florida,"Rochester, NY",NY,New York,,,1,B,,,,,
1,18,1/18/20,"Allentown/Bethlehem/Easton, PA",PA,Pennsylvania,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Sioux Falls, SD",SD,South Dakota,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Phoenix, AZ",AZ,Arizona,"Sioux Falls, SD",SD,South Dakota,,,1,B,,,,,
1,10,1/10/20,"St. Petersburg, FL",FL,Florida,"Grand Rapids, MI",MI,Michigan,,,1,B,,,,,
1,3,1/3/20,"Fort Lauderdale, FL",FL,Florida,"Asheville, NC",NC,North Carolina,,,1,B,,,,,
1,18,1/18/20,"Sioux Falls, SD",SD,South Dakota,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,12,1/12/20,"Grand Rapids, MI",MI,Michigan,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,4,1/4/20,"Plattsburgh, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,2,1/2/20,"Fort Lauderdale, FL",FL,Florida,"Concord, NC",NC,North Carolina,,,1,A,,,,,
1,18,1/18/20,"Flint, MI",MI,Michigan,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"Syracuse, NY",NY,New York,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,11,1/11/20,"Flint, MI",MI,Michigan,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Sioux Falls, SD",SD,South Dakota,"Sanford, FL",FL,Florida,,,1,B,,,,,
1,18,1/18/20,"St. Petersburg, FL",FL,Florida,"Flint, MI",MI,Michigan,,,1,B,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"Punta Gorda, FL",FL,Florida,,,1,B,,,,,
1,3,1/3/20,"Asheville, NC",NC,North Carolina,"Fort Lauderdale, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Fargo, ND",ND,North Dakota,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
1,18,1/18/20,"Sanford, FL",FL,Florida,"Sioux Falls, SD",SD,South Dakota,,,1,B,,,,,
1,11,1/11/20,"Grand Rapids, MI",MI,Michigan,"St. Petersburg, FL",FL,Florida,,,1,B,,,,,
1,17,1/17/20,"Sanford, FL",FL,Florida,"Fargo, ND",ND,North Dakota,,,1,B,,,,,
1,25,1/25/20,"Phoenix, AZ",AZ,Arizona,"Provo, UT",UT,Utah,,,1,B,,,,,
1,11,1/11/20,"Key West, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,C,,,,,
1,11,1/11/20,"Cincinnati, OH",KY,Kentucky,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,11,1/11/20,"Lexington, KY",KY,Kentucky,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,17,1/17/20,"Chicago, IL",IL,Illinois,"Cedar Rapids/Iowa City, IA",IA,Iowa,,,1,B,,,,,
1,11,1/11/20,"Marquette, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Marquette, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,11,1/11/20,"Chicago, IL",IL,Illinois,"Marquette, MI",MI,Michigan,,,1,B,,,,,
1,18,1/18/20,"Chicago, IL",IL,Illinois,"Marquette, MI",MI,Michigan,,,1,B,,,,,
1,11,1/11/20,"Moline, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Moline, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,12,1/12/20,"Bristol/Johnson City/Kingsport, TN",TN,Tennessee,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
1,3,1/3/20,"Dallas/Fort Worth, TX",TX,Texas,"Tyler, TX",TX,Texas,9,9,1,B,,,,,
1,23,1/23/20,"Dallas/Fort Worth, TX",TX,Texas,"Tyler, TX",TX,Texas,,,1,B,,,,,
1,27,1/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Tyler, TX",TX,Texas,,,1,B,,,,,
1,3,1/3/20,"Tyler, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,23,1/23/20,"Tyler, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,27,1/27/20,"Tyler, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,11,1/11/20,"Mosinee, WI",WI,Wisconsin,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,17,1/17/20,"Mosinee, WI",WI,Wisconsin,"Chicago, IL",IL,Illinois,-5,0,1,C,,,,,
1,11,1/11/20,"Chicago, IL",IL,Illinois,"Mosinee, WI",WI,Wisconsin,,,1,B,,,,,
1,5,1/5/20,"Greer, SC",SC,South Carolina,"Miami, FL",FL,Florida,,,1,A,,,,,
1,5,1/5/20,"Miami, FL",FL,Florida,"Greer, SC",SC,South Carolina,,,1,A,,,,,
1,11,1/11/20,"Lansing, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,17,1/17/20,"Lansing, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,18,1/18/20,"Lansing, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,11,1/11/20,"Chicago, IL",IL,Illinois,"Lansing, MI",MI,Michigan,,,1,B,,,,,
1,10,1/10/20,"Little Rock, AR",AR,Arkansas,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,17,1/17/20,"Columbia, MO",MO,Missouri,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,24,1/24/20,"Columbia, MO",MO,Missouri,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,27,1/27/20,"Columbia, MO",MO,Missouri,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,24,1/24/20,"Chicago, IL",IL,Illinois,"Columbia, MO",MO,Missouri,,,1,B,,,,,
1,27,1/27/20,"Chicago, IL",IL,Illinois,"Columbia, MO",MO,Missouri,,,1,B,,,,,
1,18,1/18/20,"Fargo, ND",ND,North Dakota,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,19,1/19/20,"Fargo, ND",ND,North Dakota,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
1,11,1/11/20,"Chicago, IL",IL,Illinois,"Cleveland, OH",OH,Ohio,,,1,B,,,,,
1,11,1/11/20,"Louisville, KY",KY,Kentucky,"Chicago, IL",IL,Illinois,,,1,B,,,,,
1,5,1/5/20,"Miami, FL",FL,Florida,"Pensacola, FL",FL,Florida,,,1,A,,,,,
1,11,1/11/20,"Miami, FL",FL,Florida,"Pensacola, FL",FL,Florida,,,1,B,,,,,
1,5,1/5/20,"Pensacola, FL",FL,Florida,"Miami, FL",FL,Florida,,,1,A,,,,,
1,11,1/11/20,"Pensacola, FL",FL,Florida,"Miami, FL",FL,Florida,,,1,B,,,,,
1,27,1/27/20,"Dallas/Fort Worth, TX",TX,Texas,"Fayetteville, AR",AR,Arkansas,,,1,B,,,,,
1,3,1/3/20,"Waco, TX",TX,Texas,"Dallas/Fort Worth, TX",TX,Texas,,,1,A,,,,,
1,3,1/3/20,"Dallas/Fort Worth, TX",TX,Texas,"Waco, TX",TX,Texas,,,1,A,,,,,
1,11,1/11/20,"Champaign/Urbana, IL",IL,Illinois,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,23,2/23/20,"Denver, CO",CO,Colorado,"New York, NY",NY,New York,,,1,A,,,,,
2,24,2/24/20,"Worcester, MA",MA,Massachusetts,"Orlando, FL",FL,Florida,,,1,A,,,,,
2,5,2/5/20,"Houston, TX",TX,Texas,"Midland/Odessa, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Midland/Odessa, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,B,,,,,
2,2,2/2/20,"Boise, ID",ID,Idaho,"Houston, TX",TX,Texas,,,1,A,,,,,
2,16,2/16/20,"Oklahoma City, OK",OK,Oklahoma,"Houston, TX",TX,Texas,,,1,A,,,,,
2,5,2/5/20,"Midland/Odessa, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Midland/Odessa, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Houston, TX",TX,Texas,"Oklahoma City, OK",OK,Oklahoma,,,1,B,,,,,
2,7,2/7/20,"Washington, DC",VA,Virginia,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,16,2/16/20,"Houston, TX",TX,Texas,"Oklahoma City, OK",OK,Oklahoma,,,1,A,,,,,
2,7,2/7/20,"Norfolk, VA",VA,Virginia,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,7,2/7/20,"Greensboro/High Point, NC",NC,North Carolina,"Newark, NJ",NJ,New Jersey,,,1,C,,,,,
2,7,2/7/20,"Columbus, OH",OH,Ohio,"Newark, NJ",NJ,New Jersey,,,1,C,,,,,
2,12,2/12/20,"Kansas City, MO",MO,Missouri,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Lexington, KY",KY,Kentucky,,,1,C,,,,,
2,9,2/9/20,"New York, NY",NY,New York,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,13,2/13/20,"Washington, DC",VA,Virginia,"Newark, NJ",NJ,New Jersey,,,1,C,,,,,
2,6,2/6/20,"Chicago, IL",IL,Illinois,"Roanoke, VA",VA,Virginia,,,1,B,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Traverse City, MI",MI,Michigan,,,1,C,,,,,
2,12,2/12/20,"Richmond, VA",VA,Virginia,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,14,2/14/20,"Chicago, IL",IL,Illinois,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,12,2/12/20,"Portland, ME",ME,Maine,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,27,2/27/20,"New York, NY",NY,New York,"Cleveland, OH",OH,Ohio,,,1,C,,,,,
2,7,2/7/20,"Roanoke, VA",VA,Virginia,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,9,2/9/20,"Rochester, NY",NY,New York,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Knoxville, TN",TN,Tennessee,,,1,C,,,,,
2,13,2/13/20,"Raleigh/Durham, NC",NC,North Carolina,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,2,2/2/20,"Traverse City, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,14,2/14/20,"Traverse City, MI",MI,Michigan,"Chicago, IL",IL,Illinois,,,1,C,,,,,
2,27,2/27/20,"Cleveland, OH",OH,Ohio,"New York, NY",NY,New York,,,1,C,,,,,
2,2,2/2/20,"San Francisco, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,9,2/9/20,"San Francisco, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,10,2/10/20,"San Francisco, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,16,2/16/20,"San Francisco, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,23,2/23/20,"San Francisco, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,1,2/1/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,8,2/8/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,9,2/9/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,15,2/15/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,22,2/22/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,29,2/29/20,"Honolulu, HI",HI,Hawaii,"San Francisco, CA",CA,California,,,1,A,,,,,
2,1,2/1/20,"Sacramento, CA",CA,California,"Kahului, HI",HI,Hawaii,,,1,A,,,,,
2,21,2/21/20,"Los Angeles, CA",CA,California,"Kona, HI",HI,Hawaii,,,1,A,,,,,
2,20,2/20/20,"Kona, HI",HI,Hawaii,"Los Angeles, CA",CA,California,,,1,A,,,,,
2,20,2/20/20,"Long Beach, CA",CA,California,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,24,2/24/20,"Kahului, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,1,2/1/20,"Kahului, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,26,2/26/20,"Honolulu, HI",HI,Hawaii,"Lihue, HI",HI,Hawaii,,,1,A,,,,,
2,26,2/26/20,"Lihue, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,10,2/10/20,"Kahului, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
2,10,2/10/20,"Honolulu, HI",HI,Hawaii,"Kahului, HI",HI,Hawaii,,,1,B,,,,,
2,19,2/19/20,"Hilo, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,20,2/20/20,"Honolulu, HI",HI,Hawaii,"Pago Pago, TT",TT,U.S. Pacific Trust Territories and Possessions,,,1,B,,,,,
2,20,2/20/20,"Pago Pago, TT",TT,U.S. Pacific Trust Territories and Possessions,"Honolulu, HI",HI,Hawaii,,,1,B,,,,,
2,14,2/14/20,"Honolulu, HI",HI,Hawaii,"Kahului, HI",HI,Hawaii,,,1,A,,,,,
2,14,2/14/20,"Kahului, HI",HI,Hawaii,"Honolulu, HI",HI,Hawaii,,,1,A,,,,,
2,6,2/6/20,"New Orleans, LA",LA,Louisiana,"Charlotte, NC",NC,North Carolina,327,327,1,B,,,,,
2,20,2/20/20,"St. Louis, MO",MO,Missouri,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,12,2/12/20,"Phoenix, AZ",AZ,Arizona,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,20,2/20/20,"Charlotte, NC",NC,North Carolina,"Memphis, TN",TN,Tennessee,,,1,B,,,,,
2,20,2/20/20,"Memphis, TN",TN,Tennessee,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Boston, MA",MA,Massachusetts,,,1,B,,,,,
2,13,2/13/20,"Charlotte, NC",NC,North Carolina,"Norfolk, VA",VA,Virginia,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Greensboro/High Point, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"Charlotte, NC",NC,North Carolina,"Greensboro/High Point, NC",NC,North Carolina,,,1,B,,,,,
2,20,2/20/20,"Charlotte, NC",NC,North Carolina,"Greensboro/High Point, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Greensboro/High Point, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,7,2/7/20,"Greensboro/High Point, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,20,2/20/20,"Greensboro/High Point, NC",NC,North Carolina,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Newark, NJ",NJ,New Jersey,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Buffalo, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Buffalo, NY",NY,New York,,,1,B,,,,,
2,13,2/13/20,"Houston, TX",TX,Texas,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,9,2/9/20,"Fort Lauderdale, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,9,2/9/20,"Oakland, CA",CA,California,"Phoenix, AZ",AZ,Arizona,,,1,B,,,,,
2,7,2/7/20,"Charlotte, NC",NC,North Carolina,"Jacksonville, FL",FL,Florida,,,1,B,,,,,
2,7,2/7/20,"Jacksonville, FL",FL,Florida,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,20,2/20/20,"Dallas/Fort Worth, TX",TX,Texas,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Buffalo, NY",NY,New York,,,1,B,,,,,
2,7,2/7/20,"Denver, CO",CO,Colorado,"Dallas/Fort Worth, TX",TX,Texas,107,107,1,B,,,,,
2,7,2/7/20,"Charlotte, NC",NC,North Carolina,"Miami, FL",FL,Florida,,,1,B,,,,,
2,9,2/9/20,"Washington, DC",VA,Virginia,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,7,2/7/20,"Phoenix, AZ",AZ,Arizona,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,2,2/2/20,"Eagle, CO",CO,Colorado,"Dallas/Fort Worth, TX",TX,Texas,,,1,A,,,,,
2,6,2/6/20,"Eagle, CO",CO,Colorado,"Dallas/Fort Worth, TX",TX,Texas,,,1,B,,,,,
2,11,2/11/20,"Eagle, CO",CO,Colorado,"Dallas/Fort Worth, TX",TX,Texas,,,1,A,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Philadelphia, PA",PA,Pennsylvania,,,1,B,,,,,
2,6,2/6/20,"Boston, MA",MA,Massachusetts,"Phoenix, AZ",AZ,Arizona,,,1,C,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,2,2/2/20,"Dallas/Fort Worth, TX",TX,Texas,"Eagle, CO",CO,Colorado,,,1,A,,,,,
2,6,2/6/20,"Dallas/Fort Worth, TX",TX,Texas,"Eagle, CO",CO,Colorado,,,1,B,,,,,
2,6,2/6/20,"San Francisco, CA",CA,California,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,10,2/10/20,"Charlotte, NC",NC,North Carolina,"Norfolk, VA",VA,Virginia,,,1,A,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,9,2/9/20,"Chicago, IL",IL,Illinois,"Seattle, WA",WA,Washington,,,1,B,,,,,
2,8,2/8/20,"Miami, FL",FL,Florida,"Eagle, CO",CO,Colorado,,,1,A,,,,,
2,12,2/12/20,"Phoenix, AZ",AZ,Arizona,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,12,2/12/20,"Miami, FL",FL,Florida,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,8,2/8/20,"St. Louis, MO",MO,Missouri,"Miami, FL",FL,Florida,,,1,A,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Boston, MA",MA,Massachusetts,,,1,B,,,,,
2,13,2/13/20,"Chicago, IL",IL,Illinois,"Washington, DC",VA,Virginia,,,1,B,,,,,
2,7,2/7/20,"Dallas/Fort Worth, TX",TX,Texas,"New York, NY",NY,New York,,,1,B,,,,,
2,12,2/12/20,"Washington, DC",VA,Virginia,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,9,2/9/20,"Chicago, IL",IL,Illinois,"West Palm Beach/Palm Beach, FL",FL,Florida,,,1,B,,,,,
2,9,2/9/20,"Dallas/Fort Worth, TX",TX,Texas,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,12,2/12/20,"Chicago, IL",IL,Illinois,"Charlotte, NC",NC,North Carolina,,,1,B,,,,,
2,6,2/6/20,"Charlotte, NC",NC,North Carolina,"Miami, FL",FL,Florida,,,1,B,,,,,
2,9,2/9/20,"Seattle, WA",WA,Washington,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,12,2/12/20,"Austin, TX",TX,Texas,"Chicago, IL",IL,Illinois,,,1,B,,,,,
2,19,2/19/20,"Las Vegas, NV",NV,Nevada,"San Jose, CA",CA,California,,,1,A,,,,,
2,19,2/19/20,"Los Angeles, CA",CA,California,"Las Vegas, NV",NV,Nevada,,,1,A,,,,,
2,19,2/19/20,"Los Angeles, CA",CA,California,"San Francisco, CA",CA,California,,,1,A,,,,,
2,19,2/19/20,"Los Angeles, CA",CA,California,"San Jose, CA",CA,California,,,1,A,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Bangor, ME",ME,Maine,,,1,C,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Charlotte, NC",NC,North Carolina,,,1,C,,,,,
2,7,2/7/20,"Detroit, MI",MI,Michigan,"Burlington, VT",VT,Vermont,,,1,C,,,,,
2,6,2/6/20,"New York, NY",NY,New York,"Buffalo, NY",NY,New York,,,1,B,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Buffalo, NY",NY,New York,,,1,C,,,,,
2,7,2/7/20,"Burlington, VT",VT,Vermont,"Detroit, MI",MI,Michigan,,,1,C,,,,,
2,7,2/7/20,"Detroit, MI",MI,Michigan,"Burlington, VT",VT,Vermont,,,1,C,,,,,
2,7,2/7/20,"New York, NY",NY,New York,"Norfolk, VA",VA,Virginia,,,1,C,,,,,
2,27,2/27/20,"New York, NY",NY,New York,"Norfolk, VA",VA,Virginia,,,1,C,,,,,
2,7,2/7/20,"Norfolk, VA",VA,Virginia,"New York, NY",NY,New York,,,1,C,,,,,
2,27,2/27/20,"Norfolk, VA",VA,Virginia,"New York, NY",NY,New York,,,1,C,,,,,
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Knoxville, TN",TN,Tennessee,,,1,C,,,,,
2,6,2/6/20,"Knoxville, TN",TN,Tennessee,"Atlanta, GA",GA,Georgia,,,1,C,,,,,
2,18,2/18/20,"Atlanta, GA",GA,Georgia,"Hilton Head, SC",SC,South Carolina,0,0,1,B,,,,,
2,18,2/18/20,"Hilton Head, SC",SC,South Carolina,"Atlanta, GA",GA,Georgia,,,1,B,,,,,
2,7,2/7/20,"Washington, DC",VA,Virginia,"New York, NY",NY,New York,90,90,1,B,,,,,
2,7,2/7/20,"Pittsburgh, PA",PA,Pennsylvania,"New York, NY",NY,New York,-8,0,1,B,,,,,
2,5,2/5/20,"Houston, TX",TX,Texas,"Midland/Odessa, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Houston, TX",TX,Texas,"Midland/Odessa, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Denver, CO",CO,Colorado,"Midland/Odessa, TX",TX,Texas,,,1,B,,,,,
2,5,2/5/20,"Midland/Odessa, TX",TX,Texas,"Houston, TX",TX,Texas,,,1,B,,,,,
2,4,2/4/20,"North Platte, NE",NE,Nebraska,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,4,2/4/20,"Scottsbluff, NE",NE,Nebraska,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,4,2/4/20,"Laramie, WY",WY,Wyoming,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,20,2/20/20,"Riverton/Lander, WY",WY,Wyoming,"Denver, CO",CO,Colorado,,,1,B,,,,,
2,1,2/1/20,"Seattle, WA",WA,Washington,"Santa Ana, CA",CA,California,,,1,A,,,,,
2,1,2/1/20,"Los Angeles, CA",CA,California,"San Francisco, CA",CA,California,,,1,A,,,,,
2,1,2/1/20,"San Francisco, CA",CA,California,"Los Angeles, CA",CA,California,,,1,A,,,,,
2,13,2/13/20,"San Francisco, CA",CA,California,"Seattle, WA",WA,Washington,,,1,A,,,,,
2,14,2/14/20,"Los Angeles, CA",CA,California,"Seattle, WA",WA,Washington,,,1,A,,,,,
2,24,2/24/20,"Atlanta, GA",GA,Georgia,"Gainesville, FL",FL,Florida,107,107,1,A,,,,,
2,6,2/6/20,"Atlanta, GA",GA,Georgia,"Fort Myers, FL",FL,Florida,,,1,C,,,,,
